geografia|giorno|data|totale_casi_positivi|totale_casi_positivi_ab|deceduti|deceduti_inc|letalita|totale_ricoveri|totale_ricoveri_inc|attualmente_positivi|dimessi|tamponi|tamponi_inc
LI|107|10/6/2020|557|1.68997848033905|61|0|10.951526||||||
LU|107|10/6/2020|1365|3.585726499557495|136|0|9.9633703||||||
MS|107|10/6/2020|1050|5.530944347381592|162|.62111801|15.428572||||||
PI|107|10/6/2020|896|2.151648044586182|89|0|9.9330359||||||
PO|107|10/6/2020|569|2.222248315811157|48|0|8.4358521||||||
PT|107|10/6/2020|678|2.331346988677979|80|0|11.79941||||||
SI|107|10/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|107|10/6/2020|10148|2.766379117965698|1078|.092850514||55|-12.698413|539|8531|280491|1.2266684
aslCENTRO|107|10/6/2020|4734|2.960141181945801|522|0|||||||
aslNO|107|10/6/2020|3868|3.094026327133179|448|.22371365|||||||
aslSE|107|10/6/2020|1546|1.88782000541687|100|0|||||||
AR|108|11/6/2020|678|2.012645721435547|46|0|6.7846608||||||
FI|108|11/6/2020|3492|3.541578531265259|394|0|11.282932||||||
GR|108|11/6/2020|429|1.963045358657837|23|0|5.3613052||||||
LI|108|11/6/2020|557|1.68997848033905|61|0|10.951526||||||
LU|108|11/6/2020|1366|3.588353395462036|136|0|9.9560757||||||
MS|108|11/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|108|11/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|108|11/6/2020|569|2.222248315811157|49|2.0833333|8.611599||||||
PT|108|11/6/2020|678|2.331346988677979|80|0|11.79941||||||
SI|108|11/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|108|11/6/2020|10158|2.769105195999146|1079|.092764378||57|3.6363637|521|8558|283638|1.1219611
aslCENTRO|108|11/6/2020|4739|2.963267803192139|523|.19157088|||||||
aslNO|108|11/6/2020|3871|3.096426010131836|448|0|||||||
aslSE|108|11/6/2020|1548|1.890262246131897|100|0|||||||
AR|109|12/6/2020|679|2.01561427116394|46|0|6.7746687||||||
FI|109|12/6/2020|3497|3.54664945602417|395|.2538071|11.295396||||||
GR|109|12/6/2020|429|1.963045358657837|23|0|5.3613052||||||
LI|109|12/6/2020|557|1.68997848033905|61|0|10.951526||||||
LU|109|12/6/2020|1366|3.588353395462036|136|0|9.9560757||||||
MS|109|12/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|109|12/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|109|12/6/2020|569|2.222248315811157|49|0|8.611599||||||
PT|109|12/6/2020|679|2.334785461425781|80|0|11.782032||||||
SI|109|12/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|109|12/6/2020|10165|2.771013498306274|1080|.092678405||50|-12.280702|510|8575|286693|1.0770772
aslCENTRO|109|12/6/2020|4745|2.967019557952881|524|.19120459|||||||
aslNO|109|12/6/2020|3871|3.096426010131836|448|0|||||||
aslSE|109|12/6/2020|1549|1.891483306884766|100|0|||||||
AR|110|13/6/2020|679|2.01561427116394|46|0|6.7746687||||||
FI|110|13/6/2020|3504|3.553748846054077|395|0|11.272831||||||
GR|110|13/6/2020|429|1.963045358657837|23|0|5.3613052||||||
LI|110|13/6/2020|557|1.68997848033905|61|0|10.951526||||||
LU|110|13/6/2020|1366|3.588353395462036|138|1.4705882|10.102489||||||
MS|110|13/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|110|13/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|110|13/6/2020|569|2.222248315811157|49|0|8.611599||||||
PT|110|13/6/2020|679|2.334785461425781|80|0|11.782032||||||
SI|110|13/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|110|13/6/2020|10172|2.772921562194824|1082|.18518518||49|-2|502|8588|289524|.98746741
aslCENTRO|110|13/6/2020|4752|2.971396446228027|524|0|||||||
aslNO|110|13/6/2020|3871|3.096426010131836|450|.44642857|||||||
aslSE|110|13/6/2020|1549|1.891483306884766|100|0|||||||
AR|111|14/6/2020|679|2.01561427116394|46|0|6.7746687||||||
FI|111|14/6/2020|3510|3.559834003448486|396|.25316456|11.282051||||||
GR|111|14/6/2020|430|1.967621207237244|23|0|5.3488374||||||
LI|111|14/6/2020|558|1.693012475967407|61|0|10.9319||||||
LU|111|14/6/2020|1366|3.588353395462036|140|1.4492754|10.248902||||||
MS|111|14/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|111|14/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|111|14/6/2020|569|2.222248315811157|49|0|8.611599||||||
PT|111|14/6/2020|679|2.334785461425781|80|0|11.782032||||||
SI|111|14/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|111|14/6/2020|10180|2.775102376937866|1085|.27726433||50|2.0408163|499|8596|292101|.89008164
aslCENTRO|111|14/6/2020|4758|2.97514820098877|525|.19083969|||||||
aslNO|111|14/6/2020|3872|3.097225904464722|452|.44444445|||||||
aslSE|111|14/6/2020|1550|1.892704367637634|100|0|||||||
AR|112|15/6/2020|683|2.027488231658936|46|0|6.7349925||||||
FI|112|15/6/2020|3513|3.56287670135498|397|.25252524|11.300882||||||
GR|112|15/6/2020|430|1.967621207237244|23|0|5.3488374||||||
LI|112|15/6/2020|558|1.693012475967407|61|0|10.9319||||||
LU|112|15/6/2020|1366|3.588353395462036|140|0|10.248902||||||
MS|112|15/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|112|15/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|112|15/6/2020|569|2.222248315811157|51|4.0816326|8.9630928||||||
PT|112|15/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|112|15/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|112|15/6/2020|10188|2.777283191680908|1088|.27649769||47|-6|489|8611|293683|.54159349
aslCENTRO|112|15/6/2020|4762|2.977649450302124|528|.5714286|||||||
aslNO|112|15/6/2020|3872|3.097225904464722|452|0|||||||
aslSE|112|15/6/2020|1554|1.897588849067688|100|0|||||||
AR|113|16/6/2020|686|2.036393880844116|46|0|6.7055392||||||
FI|113|16/6/2020|3513|3.56287670135498|400|.75566751|11.386279||||||
GR|113|16/6/2020|430|1.967621207237244|23|0|5.3488374||||||
LI|113|16/6/2020|558|1.693012475967407|61|0|10.9319||||||
LU|113|16/6/2020|1366|3.588353395462036|140|0|10.248902||||||
MS|113|16/6/2020|1051|5.536211967468262|162|0|15.413892||||||
PI|113|16/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|113|16/6/2020|569|2.222248315811157|51|0|8.9630928||||||
PT|113|16/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|113|16/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|113|16/6/2020|10191|2.778101205825806|1091|.27573529||48|2.1276596|463|8637|296812|1.0654345
aslCENTRO|113|16/6/2020|4762|2.977649450302124|531|.56818181|||||||
aslNO|113|16/6/2020|3872|3.097225904464722|452|0|||||||
aslSE|113|16/6/2020|1557|1.901252150535583|100|0|||||||
AR|114|17/6/2020|686|2.036393880844116|46|0|6.7055392||||||
FI|114|17/6/2020|3513|3.56287670135498|400|0|11.386279||||||
GR|114|17/6/2020|430|1.967621207237244|24|4.347826|5.5813951||||||
LI|114|17/6/2020|558|1.693012475967407|61|0|10.9319||||||
LU|114|17/6/2020|1367|3.590980291366577|140|0|10.241405||||||
MS|114|17/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|114|17/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|114|17/6/2020|569|2.222248315811157|51|0|8.9630928||||||
PT|114|17/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|114|17/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|114|17/6/2020|10193|2.778646230697632|1092|.091659032||47|-2.0833333|444|8657|300612|1.2802716
aslCENTRO|114|17/6/2020|4762|2.977649450302124|531|0|||||||
aslNO|114|17/6/2020|3874|3.098825693130493|452|0|||||||
aslSE|114|17/6/2020|1557|1.901252150535583|101|1|||||||
AR|115|18/6/2020|686|2.036393880844116|46|0|6.7055392||||||
FI|115|18/6/2020|3514|3.563890933990479|401|.25|11.411497||||||
GR|115|18/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|115|18/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|115|18/6/2020|1367|3.590980291366577|140|0|10.241405||||||
MS|115|18/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|115|18/6/2020|897|2.154049396514893|89|0|9.9219618||||||
PO|115|18/6/2020|569|2.222248315811157|51|0|8.9630928||||||
PT|115|18/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|115|18/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|115|18/6/2020|10195|2.779191493988037|1093|.091575094||36|-23.404255|438|8664|303786|1.0558461
aslCENTRO|115|18/6/2020|4763|2.978274822235107|532|.18832392|||||||
aslNO|115|18/6/2020|3875|3.099625587463379|452|0|||||||
aslSE|115|18/6/2020|1557|1.901252150535583|101|0|||||||
AR|116|19/6/2020|688|2.042330980300903|46|0|6.6860466||||||
FI|116|19/6/2020|3516|3.565919399261475|403|.49875313|11.461888||||||
GR|116|19/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|116|19/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|116|19/6/2020|1369|3.596234083175659|140|0|10.226442||||||
MS|116|19/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|116|19/6/2020|899|2.158852100372314|89|0|9.899889||||||
PO|116|19/6/2020|571|2.230059385299683|51|0|8.9316988||||||
PT|116|19/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|116|19/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|116|19/6/2020|10205|2.781917572021484|1095|.18298262||30|-16.666666|423|8687|306489|.8897711
aslCENTRO|116|19/6/2020|4767|2.980776071548462|534|.37593985|||||||
aslNO|116|19/6/2020|3879|3.102825164794922|452|0|||||||
aslSE|116|19/6/2020|1559|1.903694272041321|101|0|||||||
AR|117|20/6/2020|688|2.042330980300903|46|0|6.6860466||||||
FI|117|20/6/2020|3516|3.565919399261475|403|0|11.461888||||||
GR|117|20/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|117|20/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|117|20/6/2020|1369|3.596234083175659|140|0|10.226442||||||
MS|117|20/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|117|20/6/2020|900|2.161253452301025|89|0|9.8888893||||||
PO|117|20/6/2020|572|2.233964920043945|51|0|8.9160843||||||
PT|117|20/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|117|20/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|117|20/6/2020|10207|2.78246283531189|1095|0||31|3.3333333|414|8698|309250|.90084797
aslCENTRO|117|20/6/2020|4768|2.981401205062866|534|0|||||||
aslNO|117|20/6/2020|3880|3.103625059127808|452|0|||||||
aslSE|117|20/6/2020|1559|1.903694272041321|101|0|||||||
AR|118|21/6/2020|690|2.048267841339111|46|0|6.6666665||||||
FI|118|21/6/2020|3517|3.566933393478394|403|0|11.45863||||||
GR|118|21/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|118|21/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|118|21/6/2020|1369|3.596234083175659|140|0|10.226442||||||
MS|118|21/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|118|21/6/2020|900|2.161253452301025|89|0|9.8888893||||||
PO|118|21/6/2020|572|2.233964920043945|51|0|8.9160843||||||
PT|118|21/6/2020|680|2.338224172592163|80|0|11.764706||||||
SI|118|21/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|118|21/6/2020|10210|2.783280611038208|1095|0||28|-9.6774197|365|8750|311877|.84947455
aslCENTRO|118|21/6/2020|4769|2.98202657699585|534|0|||||||
aslNO|118|21/6/2020|3880|3.103625059127808|452|0|||||||
aslSE|118|21/6/2020|1561|1.906136512756348|101|0|||||||
AR|119|22/6/2020|691|2.051236391067505|46|0|6.6570187||||||
FI|119|22/6/2020|3517|3.566933393478394|405|.49627793|11.515496||||||
GR|119|22/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|119|22/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|119|22/6/2020|1369|3.596234083175659|141|.71428573|10.299489||||||
MS|119|22/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|119|22/6/2020|900|2.161253452301025|89|0|9.8888893||||||
PO|119|22/6/2020|572|2.233964920043945|51|0|8.9160843||||||
PT|119|22/6/2020|680|2.338224172592163|81|1.25|11.911765||||||
SI|119|22/6/2020|441|1.67345917224884|31|0|7.0294785||||||
Toscana|119|22/6/2020|10211|2.783553123474121|1099|.36529681||27|-3.5714285|360|8752|313455|.50596869
aslCENTRO|119|22/6/2020|4769|2.98202657699585|537|.56179774|||||||
aslNO|119|22/6/2020|3880|3.103625059127808|453|.22123894|||||||
aslSE|119|22/6/2020|1562|1.907357573509216|101|0|||||||
AR|120|23/6/2020|691|2.051236391067505|46|0|6.6570187||||||
FI|120|23/6/2020|3518|3.567947626113892|405|0|11.512223||||||
GR|120|23/6/2020|430|1.967621207237244|24|0|5.5813951||||||
LI|120|23/6/2020|559|1.696046590805054|61|0|10.912343||||||
LU|120|23/6/2020|1370|3.5988609790802|141|0|10.291971||||||
MS|120|23/6/2020|1052|5.541479587554932|162|0|15.39924||||||
PI|120|23/6/2020|900|2.161253452301025|89|0|9.8888893||||||
PO|120|23/6/2020|575|2.245681524276733|51|0|8.869565||||||
PT|120|23/6/2020|681|2.341662645339966|81|0|11.894273||||||
SI|120|23/6/2020|441|1.67345917224884|32|3.2258065|7.2562356||||||
Toscana|120|23/6/2020|10217|2.785188913345337|1100|.09099181||26|-3.7037036|337|8780|316933|1.1095692
aslCENTRO|120|23/6/2020|4774|2.985152959823608|537|0|||||||
aslNO|120|23/6/2020|3881|3.104424953460693|453|0|||||||
aslSE|120|23/6/2020|1562|1.907357573509216|102|.99009901|||||||
AR|121|24/6/2020|670|1.988897800445557|46|0|6.8656716||||||
FI|121|24/6/2020|3185|3.230219841003418|405|0|12.715856||||||
GR|121|24/6/2020|394|1.802890062332153|24|0|6.0913706||||||
LI|121|24/6/2020|476|1.444218516349792|61|0|12.815126||||||
LU|121|24/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|121|24/6/2020|1050|5.530944347381592|162|0|15.428572||||||
PI|121|24/6/2020|925|2.221288442611694|89|0|9.6216221||||||
PO|121|24/6/2020|530|2.069932460784912|51|0|9.6226416||||||
PT|121|24/6/2020|743|2.554853677749634|81|0|10.90175||||||
SI|121|24/6/2020|427|1.620333433151245|33|3.125|7.7283373||||||
Toscana|121|24/6/2020|10222|2.786551713943481|1101|.090909094||31|19.23077|330|8791|320799|1.2198162
aslCENTRO|121|24/6/2020|4458|2.787560224533081|537|0|||||||
aslNO|121|24/6/2020|3802|3.041232585906982|453|0|||||||
aslSE|121|24/6/2020|1491|1.820659518241882|103|.98039216|||||||
AR|122|25/6/2020|670|1.988897800445557|46|0|6.8656716||||||
FI|122|25/6/2020|3185|3.230219841003418|405|0|12.715856||||||
GR|122|25/6/2020|395|1.80746603012085|24|0|6.0759492||||||
LI|122|25/6/2020|476|1.444218516349792|61|0|12.815126||||||
LU|122|25/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|122|25/6/2020|1050|5.530944347381592|162|0|15.428572||||||
PI|122|25/6/2020|925|2.221288442611694|89|0|9.6216221||||||
PO|122|25/6/2020|531|2.073837995529175|51|0|9.6045198||||||
PT|122|25/6/2020|743|2.554853677749634|81|0|10.90175||||||
SI|122|25/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|122|25/6/2020|10224|2.787096977233887|1101|0||30|-3.2258065|324|8799|323864|.95542693
aslCENTRO|122|25/6/2020|4459|2.788185358047485|537|0|||||||
aslNO|122|25/6/2020|3802|3.041232585906982|453|0|||||||
aslSE|122|25/6/2020|1492|1.821880698204041|103|0|||||||
AR|123|26/6/2020|671|1.99186635017395|46|0|6.8554397||||||
FI|123|26/6/2020|3185|3.230219841003418|405|0|12.715856||||||
GR|123|26/6/2020|395|1.80746603012085|24|0|6.0759492||||||
LI|123|26/6/2020|476|1.444218516349792|61|0|12.815126||||||
LU|123|26/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|123|26/6/2020|1050|5.530944347381592|164|1.2345679|15.619047||||||
PI|123|26/6/2020|925|2.221288442611694|89|0|9.6216221||||||
PO|123|26/6/2020|532|2.077743530273438|51|0|9.5864658||||||
PT|123|26/6/2020|743|2.554853677749634|81|0|10.90175||||||
SI|123|26/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|123|26/6/2020|10226|2.787642240524292|1103|.18165304||27|-10|314|8809|326645|.85869378
aslCENTRO|123|26/6/2020|4460|2.788810729980469|537|0|||||||
aslNO|123|26/6/2020|3802|3.041232585906982|455|.44150111|||||||
aslSE|123|26/6/2020|1493|1.823101758956909|103|0|||||||
AR|124|27/6/2020|673|1.997803330421448|46|0|6.8350668||||||
FI|124|27/6/2020|3187|3.232248306274414|405|0|12.707876||||||
GR|124|27/6/2020|396|1.812041878700256|24|0|6.060606||||||
LI|124|27/6/2020|476|1.444218516349792|61|0|12.815126||||||
LU|124|27/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|124|27/6/2020|1050|5.530944347381592|164|0|15.619047||||||
PI|124|27/6/2020|928|2.228492498397827|89|0|9.590517||||||
PO|124|27/6/2020|532|2.077743530273438|51|0|9.5864658||||||
PT|124|27/6/2020|747|2.568608045578003|81|0|10.843373||||||
SI|124|27/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|124|27/6/2020|10238|2.790913581848145|1103|0||20|-25.925926|318|8817|329865|.98577964
aslCENTRO|124|27/6/2020|4466|2.792562484741211|537|0|||||||
aslNO|124|27/6/2020|3805|3.04363226890564|455|0|||||||
aslSE|124|27/6/2020|1496|1.826765060424805|103|0|||||||
AR|125|28/6/2020|676|2.006708860397339|46|0|6.8047338||||||
FI|125|28/6/2020|3187|3.232248306274414|405|0|12.707876||||||
GR|125|28/6/2020|396|1.812041878700256|24|0|6.060606||||||
LI|125|28/6/2020|477|1.447252631187439|61|0|12.78826||||||
LU|125|28/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|125|28/6/2020|1051|5.536211967468262|164|0|15.604186||||||
PI|125|28/6/2020|928|2.228492498397827|89|0|9.590517||||||
PO|125|28/6/2020|532|2.077743530273438|51|0|9.5864658||||||
PT|125|28/6/2020|747|2.568608045578003|81|0|10.843373||||||
SI|125|28/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|125|28/6/2020|10243|2.792276382446289|1103|0||22|10|323|8817|332758|.87702543
aslCENTRO|125|28/6/2020|4466|2.792562484741211|537|0|||||||
aslNO|125|28/6/2020|3807|3.045232057571411|455|0|||||||
aslSE|125|28/6/2020|1499|1.8304283618927|103|0|||||||
AR|126|29/6/2020|676|2.006708860397339|47|2.173913|6.9526629||||||
FI|126|29/6/2020|3190|3.235290765762329|405|0|12.695925||||||
GR|126|29/6/2020|396|1.812041878700256|24|0|6.060606||||||
LI|126|29/6/2020|477|1.447252631187439|61|0|12.78826||||||
LU|126|29/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|126|29/6/2020|1051|5.536211967468262|164|0|15.604186||||||
PI|126|29/6/2020|930|2.233295202255249|89|0|9.5698929||||||
PO|126|29/6/2020|532|2.077743530273438|51|0|9.5864658||||||
PT|126|29/6/2020|747|2.568608045578003|81|0|10.843373||||||
SI|126|29/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|126|29/6/2020|10248|2.793639421463013|1104|.090661831||20|-9.090909|327|8817|334198|.43274692
aslCENTRO|126|29/6/2020|4469|2.794438362121582|537|0|||||||
aslNO|126|29/6/2020|3809|3.046831846237183|455|0|||||||
aslSE|126|29/6/2020|1499|1.8304283618927|104|.97087377|||||||
AR|127|30/6/2020|676|2.006708860397339|47|0|6.9526629||||||
FI|127|30/6/2020|3192|3.237319231033325|405|0|12.68797||||||
GR|127|30/6/2020|396|1.812041878700256|24|0|6.060606||||||
LI|127|30/6/2020|477|1.447252631187439|61|0|12.78826||||||
LU|127|30/6/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|127|30/6/2020|1051|5.536211967468262|164|0|15.604186||||||
PI|127|30/6/2020|930|2.233295202255249|89|0|9.5698929||||||
PO|127|30/6/2020|532|2.077743530273438|51|0|9.5864658||||||
PT|127|30/6/2020|747|2.568608045578003|81|0|10.843373||||||
SI|127|30/6/2020|427|1.620333433151245|33|0|7.7283373||||||
Toscana|127|30/6/2020|10250|2.794184684753418|1104|0||23|15|329|8817|337110|.87133974
aslCENTRO|127|30/6/2020|4471|2.79568886756897|537|0|||||||
aslNO|127|30/6/2020|3809|3.046831846237183|455|0|||||||
aslSE|127|30/6/2020|1499|1.8304283618927|104|0|||||||
AR|128|01/7/2020|676|2.006708860397339|47|0|6.9526629||||||
FI|128|01/7/2020|3192|3.237319231033325|405|0|12.68797||||||
GR|128|01/7/2020|396|1.812041878700256|24|0|6.060606||||||
LI|128|01/7/2020|477|1.447252631187439|61|0|12.78826||||||
LU|128|01/7/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|128|01/7/2020|1051|5.536211967468262|166|1.2195122|15.794481||||||
PI|128|01/7/2020|930|2.233295202255249|89|0|9.5698929||||||
PO|128|01/7/2020|534|2.085554599761963|51|0|9.5505619||||||
PT|128|01/7/2020|747|2.568608045578003|81|0|10.843373||||||
SI|128|01/7/2020|429|1.627922892570496|33|0|7.6923075||||||
Toscana|128|01/7/2020|10254|2.795275211334229|1106|.18115942||18|-21.73913|323|8825|341165|1.2028714
aslCENTRO|128|01/7/2020|4473|2.796939611434937|537|0|||||||
aslNO|128|01/7/2020|3809|3.046831846237183|457|.43956044|||||||
aslSE|128|01/7/2020|1501|1.832870483398438|104|0|||||||
AR|129|02/7/2020|677|2.009677410125732|47|0|6.9423928||||||
FI|129|02/7/2020|3192|3.237319231033325|407|.49382716|12.750627||||||
GR|129|02/7/2020|396|1.812041878700256|24|0|6.060606||||||
LI|129|02/7/2020|477|1.447252631187439|61|0|12.78826||||||
LU|129|02/7/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|129|02/7/2020|1051|5.536211967468262|167|.60240966|15.889629||||||
PI|129|02/7/2020|932|2.23809814453125|89|0|9.5493565||||||
PO|129|02/7/2020|534|2.085554599761963|51|0|9.5505619||||||
PT|129|02/7/2020|748|2.572046518325806|81|0|10.828877||||||
SI|129|02/7/2020|429|1.627922892570496|33|0|7.6923075||||||
Toscana|129|02/7/2020|10258|2.79636549949646|1109|.27124774||14|-22.222221|324|8825|344383|.94323862
aslCENTRO|129|02/7/2020|4474|2.797564744949341|539|.37243947|||||||
aslNO|129|02/7/2020|3811|3.048431634902954|458|.21881838|||||||
aslSE|129|02/7/2020|1502|1.834091663360596|104|0|||||||
AR|130|03/7/2020|677|2.009677410125732|47|0|6.9423928||||||
FI|130|03/7/2020|3199|3.244418621063232|407|0|12.722726||||||
GR|130|03/7/2020|397|1.816617727279663|24|0|6.0453401||||||
LI|130|03/7/2020|478|1.450286746025085|61|0|12.761506||||||
LU|130|03/7/2020|1351|3.548949718475342|141|0|10.436713||||||
MS|130|03/7/2020|1051|5.536211967468262|169|1.1976048|16.079924||||||
PI|130|03/7/2020|932|2.23809814453125|89|0|9.5493565||||||
PO|130|03/7/2020|534|2.085554599761963|52|1.9607843|9.7378273||||||
PT|130|03/7/2020|748|2.572046518325806|81|0|10.828877||||||
SI|130|03/7/2020|429|1.627922892570496|33|0|7.6923075||||||
Toscana|130|03/7/2020|10267|2.798819065093994|1112|.27051398||16|14.285714|323|8832|347127|.79678732
aslCENTRO|130|03/7/2020|4481|2.801941871643066|540|.18552876|||||||
